Unique_ID,Voyage,CTD,Date,Year,Month,Day,Lat,Lon,Chl.c3,Chl.c2,Chl.c2_1,Chl.c1,Per,X19but,Fuco,Neox,Pra,Viol,X19hex,Ddx,Allo,Zea,Lut,ChlcMGDG.18,ChlcMGDG.14,Chl.b,DVChla,Tchla,Haptophytes,Pelagophytes,Cryptophytes,Dinoflagellates.A,Syn,Diatoms,Green
K_14432,Astro9,UWAY,20101103,2010,11,3,-55.948,144.83,0.00848,0.03577,0.03577,0,0.00518,0.03364,0.20481,0,0,0,0.09147,0.12971,0,0,0.0026,0,0,0.01592,0,0.46327,0.031985901,0.063405239,0,0.017041067,0,0.327844702,0.022993091
K_14433,Astro9,UWAY,20101103,2010,11,3,-54.983,145.063,0.02928,0.06084,0.06084,0,0.01384,0.04353,0.30587,0,0,0,0.12538,0.17427,0.00751,0.0018,0.00073,0,0,0.0174,0,0.67919,0.041820051,0.077986709,0.013180937,0.043107721,0.006743862,0.476104563,0.020246158
K_14434,Astro9,UWAY,20101103,2010,11,3,-53.74,145.351,0.01355,0.01642,0.01642,0,0.00719,0.02396,0.10287,0,0.00274,0.00274,0.09098,0.07452,0.00668,0.00301,0.00191,0,0,0.02246,0,0.35042,0.130700446,0.019133191,0.006518428,0.021042321,0.002543764,0.157550081,0.012931769
K_14435,Astro9,UWAY,20101103,2010,11,3,-53.46,145.455,0.02395,0.03038,0.03038,0,0.01747,0.04662,0.13539,0.01497,0.0034,0.0034,0.17922,0.082,0.00668,0.00495,0,0,0,0.02964,0,0.43916,0.275548813,0.015247925,0.034270267,0.013250587,0,0.083200843,0.017641565
K_14436,Astro9,UWAY,20101104,2010,11,4,-52.978,145.556,0.02566,0.04424,0.04424,0,0.00708,0.0426,0.12921,0.00436,0.00342,0.00342,0.2119,0.11428,0.00907,0.0044,0.00128,0,0,0.02609,0,0.50114,0.295428398,0.069764954,0.005581247,0.006881881,0.006242526,0.065728341,0.051512653
K_14437,Astro9,UWAY,20101104,2010,11,4,-52.073,145.774,0.01996,0.03337,0.03337,0,0.01776,0.0209,0.07327,0.0183,0.02242,0.02242,0.20522,0.08738,0,0.02004,0.00372,0,0,0.08854,0,0.57672,0.331975265,0.002337664,0,0.016575692,0.003048989,0.121102888,0.101679502
K_14438,Astro9,UWAY,20101104,2010,11,4,-50.57,146.106,0.02344,0.04594,0.04594,0,0.01518,0.04592,0.13265,0.00967,0.00595,0.00595,0.23676,0.11553,0.00632,0.00622,0,0,0,0.04389,0,0.49161,0.141087569,0.00090193,0.01814295,0.024610282,0,0.234897501,0.071969769
K_14439,Astro9,UWAY,20101104,2010,11,4,-50.353,146.17,0.02075,0.03469,0.03469,0,0.02096,0.03487,0.07855,0.00652,0.0082,0.0082,0.21864,0.09532,0.01549,0.01304,0.00187,0,0,0.0503,0,0.54634,0.13751963,0.005195026,0.093771612,0.032329905,0.007866293,0.106052746,0.163604788
K_14440,Astro9,UWAY,20101105,2010,11,5,-49.84,146.317,0.02417,0.03096,0.03096,0,0.02134,0.03398,0.05826,0.02211,0.01942,0.01942,0.20351,0.07655,0.01837,0.02888,0.00455,0,0,0.09133,0,0.56675,0.172957497,0.021431137,0.077191158,0.014817214,0.015621205,0.016911568,0.247820221
K_14441,Astro9,UWAY,20101105,2010,11,5,-48.836,146.488,0.01677,0.02169,0.02169,0,0.00522,0.02353,0.03018,0.01083,0.00775,0.00775,0.11768,0.05806,0.01088,0.0128,0.00144,0,0,0.05017,0,0.34944,0.142855224,0.006640109,0.023220561,0.004064161,0,0.06204776,0.110612186
K_14442,Astro9,UWAY,20101105,2010,11,5,-47.404,146.77,0.0221,0.03623,0.03623,0,0.00896,0.04904,0.04133,0.01395,0.00296,0.00296,0.22971,0.10875,0.02004,0.0462,0.00491,0,0,0.06979,0,0.56314,0.242044013,0.009054487,0.009950529,0.006716374,0.168844625,0.080086365,0.046443606
K_14443,Astro9,UWAY,20101105,2010,11,5,-47.17,146.809,0.01696,0.02245,0.02245,0,0.01257,0.0394,0.03516,0.00857,0.00597,0.00597,0.12427,0.07654,0.00782,0.03445,0.00516,0,0,0.03795,0,0.37498,0.1024786,0.012765025,0.055856281,0.040338355,0.049485853,0.040557162,0.073498723
K_14444,Astro9,UWAY,20101106,2010,11,6,-46.689,146.885,0.02938,0.04334,0.04334,0,0.03208,0.06935,0.05569,0.01652,0.02259,0.02259,0.29467,0.15921,0.01666,0.04618,0.00925,0,0,0.06873,0,0.6592,0.235400672,0.017652319,0.114477436,0.099778007,0.048986585,0.062884914,0.080020068
K_14445,Astro9,UWAY,20101106,2010,11,6,-45.712,147.06,0.03028,0.05142,0.05142,0,0.02661,0.07019,0.08894,0.01342,0.01609,0.01609,0.32462,0.15257,0.02594,0.04224,0.00369,0,0,0.04674,0,0.62771,0.223506711,0.014453025,0.150939842,0.071350251,0.04190534,0.097098229,0.028456602
K_14446,Astro9,UWAY,20101106,2010,11,6,-44.848,147.21,0.02138,0.03477,0.03523,0.00046,0.02666,0.04493,0.07066,0.02005,0.02052,0.02052,0.1595,0.05699,0.012,0.03213,0.00339,0,0,0.0621,0,0.44739,0.123143003,0.012808461,0.079199597,0.080190294,0.022324813,0.087134045,0.042589786
K_14447,Astro9,UWAY,20101106,2010,11,6,-44.673,147.219,0.0362,0.04818,0.04818,0,0.03808,0.07061,0.09537,0.03628,0.04012,0.04012,0.23178,0.09371,0.01574,0.04223,0.00565,0,0,0.12004,0,0.76801,0.088010732,0.083233452,0.007666615,0.028462447,0.121840055,0.005679262,0.433117438
K_14448,Astro9,UWAY,20101107,2010,11,7,-44.291,147.207,0.07437,0.10537,0.10537,0,0.05846,0.12238,0.23377,0.07425,0.06136,0.06136,0.45125,0.19002,0.03736,0.0454,0.00907,0,0,0.23738,0,1.43854,0.625733286,0.011547225,0.115095401,0.041090758,0.03411705,0.1245771,0.48637918
K_14449,Astro10,UWAY,20111206,2011,12,6,-63.249,138.058,0.04413,0.12892,0.12892,0,0.02072,0.0267,0.47314,0,0,0,0.16768,0.24721,0,0,0,0,0,0.01111,0,1.1944,0.27631717,0.018247993,0,0.040876889,0,0.858957948,0
K_14450,Astro10,UWAY,20111206,2011,12,6,-61.672,139.479,0.00473,0.01764,0.01764,0,0.00356,0.00547,0.06899,0,0,0,0.02446,0.03767,0,0,0,0,0,0.00245,0,0.17694,0.025640236,0.011709749,0,0.002971144,0,0.128398167,0.008220704
K_14451,Astro10,UWAY,20111207,2011,12,7,-60.929,139.804,0.01315,0.04026,0.04026,0,0.0141,0.0139,0.17047,0,0,0,0.05914,0.07754,0,0.0038,0,0,0,0.00644,0,0.39637,0.198023965,0.002653103,0,0.013260573,0,0.157023386,0.006640555
K_14452,Astro10,UWAY,20111207,2011,12,7,-60.601,140.001,0.01082,0.04394,0.04394,0,0,0.02008,0.20694,0,0,0,0.10542,0.10456,0,0,0,0,0,0.00869,0,0.52178,0.261870577,0.012734591,4.52E-05,0,0,0.209409186,0.03772049
K_14453,Astro10,UWAY,20111207,2011,12,7,-59.12,140.845,0,0.00316,0.00316,0,0,0.00233,0.0116,0,0,0,0.00905,0.00959,0,0,0,0,0,0.00201,0,0.03065,0.00822434,0.001137095,0,0,0,0.016541835,0.00474673
K_14454,Astro10,UWAY,20111207,2011,12,7,-56.89,141.889,0.00766,0.0114,0.0114,0,0,0.01048,0.02317,0,0,0,0.04833,0.01772,0.00233,0,0,0,0,0.00447,0,0.12863,0.059785945,0.021901241,0.021842228,0,0,0.025100586,0
K_14455,Astro10,UWAY,20111208,2011,12,8,-56.53,142.066,0.01471,0.02183,0.02183,0,0,0.02465,0.07304,0,0,0,0.09252,0.05342,0,0,0,0,0,0.00768,0,0.26135,0.216571086,0.038421976,0,0,0,0,0.006356938
K_14456,Astro10,UWAY,20111208,2011,12,8,-56.145,142.243,0.00663,0.01477,0.01477,0,0,0.01483,0.06155,0,0,0,0.05867,0.03372,0.00403,0,0,0,0,0.00572,0,0.17782,0.059016374,0.026072827,0.028714341,0,0,0.064016458,0
K_14457,Astro10,UWAY,20111208,2011,12,8,-54.615,142.965,0.00519,0.02085,0.02085,0,0,0.01731,0.07405,0,0,0,0.11321,0.08276,0,0,0,0,0,0.00629,0,0.25289,0.114827369,0.013006476,8.35E-05,0,0,0.117333304,0.00763938
K_14458,Astro10,UWAY,20111208,2011,12,8,-52.209,144.007,0.0049,0.00877,0.00877,0,0,0.01018,0.02045,0,0,0,0.04603,0.02563,0,0,0,0,0,0.00471,0,0.0995,0.050264362,0.013371236,5.34E-05,0,0,0.029664602,0.006146403
K_14459,Astro10,UWAY,20111209,2011,12,9,-51.854,144.183,0.00822,0.01827,0.01827,0,0.01047,0.02414,0.08111,0,0,0,0.08819,0.05078,0,0.00619,0,0,0,0.01117,0,0.25717,0.094901223,0.021906497,0,0.007151985,0.025512422,0.100616049,0.007081825
K_14460,Astro10,UWAY,20111209,2011,12,9,-51.452,144.309,0.01007,0.01662,0.01662,0,0.00881,0.01946,0.04825,0,0,0,0.08185,0.04392,0,0.00983,0,0,0,0.01285,0,0.20907,0.106265435,0.007675681,3.72E-06,0.006764773,0.014839938,0.050670995,0.02284946
K_14461,Astro10,UWAY,20111209,2011,12,9,-49.839,144.98,0.02377,0.03685,0.03685,0,0.03782,0.03155,0.10684,0,0,0,0.16276,0.1238,0,0.00283,0,0,0,0.02183,0,0.40192,0.193102967,0.008963383,0,0.026643491,0.000393726,0.137236445,0.035579989
K_14462,Astro10,UWAY,20111209,2011,12,9,-47.463,145.9,0.0221,0.03772,0.03772,0,0.02742,0.03186,0.11197,0,0,0,0.13368,0.09939,0,0.00779,0,0,0,0.01344,0,0.41328,0.178805912,0.012865199,1.07E-05,0.021629062,0.011457263,0.163892421,0.024619449
K_14463,Astro10,UWAY,20111210,2011,12,10,-47.078,146.06,0.00817,0.01383,0.01383,0,0.00731,0.01819,0.04827,0,0,0,0.07696,0.06198,0,0.00606,0,0,0,0.00718,0,0.2238,0.117589896,0.014183981,0.000368181,0.005764732,0.008885431,0.07098382,0.00602396
K_14464,Astro10,UWAY,20111210,2011,12,10,-46.686,146.214,0.02794,0.04718,0.04718,0,0,0.04845,0.14034,0,0,0,0.18654,0.16092,0,0.01652,0,0,0,0.02327,0,0.63889,0.316186383,0.044587039,0.00221814,7.36E-05,0.026242009,0.228137916,0.021444953
K_14465,Astro10,UWAY,20111210,2011,12,10,-45.205,146.761,0.04623,0.05419,0.05419,0,0,0.03626,0.02736,0,0,0,0.40844,0.08515,0,0.00749,0,0,0,0.0343,0,0.67183,0.59792789,0,0.001018924,3.38E-05,0.008109281,0.036189338,0.028550778
K_14466,Astro10,UWAY,20111210,2011,12,10,-43.329,147.45,0.00669,0.02406,0.02406,0,0,0.0121,0.02467,0.01432,0.02387,0.02387,0.02919,0.02383,0.00936,0.11303,0.00487,0,0,0.09781,0,0.56957,0.015353108,0.004622756,0.005200923,0.000228354,0.123606596,0.032420989,0.388137273
K_14467,Astro10,UWAY,20120107,2012,1,7,-45.083,147.08,0,0,0,0,0,0.0022,0,0,0,0,0.00741,0,0,0,0,0,0,0.0016,0,0.01584,0.012466378,0.001894561,4.80E-05,1.59E-06,0,0,0.001429456
K_14468,Astro10,UWAY,20120108,2012,1,8,-45.748,146.891,0.00563,0.00804,0.00804,0,0.00174,0.02064,0.01186,0,0,0,0.08596,0.03052,0,0.00451,0.00221,0,0,0.01284,0,0.13292,0.099649356,0.012782805,0,0.00104798,0.00437028,0.006667059,0.008402521
K_14469,Astro10,UWAY,20120108,2012,1,8,-46.464,146.695,0.03476,0.04932,0.04932,0,0.02943,0.13267,0.0879,0.01844,0.00852,0.00852,0.54003,0.20083,0,0.02189,0.0157,0,0,0.07856,0,0.82965,0.384303754,0.106268894,1.33E-05,0.022352693,0.059574836,0.031796324,0.225340216
K_14470,Astro10,UWAY,20120108,2012,1,8,-47.213,146.519,0.03145,0.05967,0.05967,0,0.0646,0.15379,0.21306,0.01406,0.00922,0.00922,0.69046,0.2136,0,0.02017,0.01222,0,0,0.10355,0,1.17578,0.552945775,0.070024228,0,0.215774883,0.079010541,0.099257383,0.15876719
K_14471,Astro10,UWAY,20120108,2012,1,8,-48.711,146.124,0.02016,0.03429,0.03429,0,0.05197,0.09435,0.11807,0.02083,0,0,0.43596,0.17903,0,0.01738,0.01164,0,0,0.06277,0,0.73274,0.438616174,0.016201602,0,0.067006395,0.005095584,0.128712961,0.077107283
K_14472,Astro10,UWAY,20120108,2012,1,8,-49.224,146.024,0.00768,0.01105,0.01105,0,0.01165,0.02515,0.031,0.00221,0,0,0.12256,0.04504,0,0.00436,0.00204,0,0,0.01695,0,0.21417,0.135591228,0.003919713,0,0.016420304,0.001437478,0.036988625,0.019812653
K_14473,Astro10,UWAY,20120109,2012,1,9,-50.096,145.795,0.01353,0.01907,0.01907,0,0.00911,0.04876,0.03963,0,0,0,0.27252,0.08907,0,0.01396,0.00529,0,0,0.02863,0,0.38721,0.17902816,0,0,0.007026808,0.005895844,0.085131402,0.110127787
K_14474,Astro10,UWAY,20120109,2012,1,9,-50.894,145.534,0.01515,0.02046,0.02046,0,0.01158,0.04486,0.04732,0,0,0,0.27018,0.11066,0,0.01694,0.00689,0,0,0.03341,0,0.38667,0.157733298,0,0,0.008187169,0.006607734,0.095862788,0.118279011
K_14475,Astro10,UWAY,20120109,2012,1,9,-51.603,145.358,0.00599,0.01108,0.01108,0,0.00803,0.03069,0.04815,0,0,0,0.10957,0.07732,0,0.00509,0.00249,0,0,0.01034,0,0.24563,0.097250145,0.012300972,0,0.007411254,0.002564193,0.07720486,0.048898575
K_14476,Astro10,UWAY,20120109,2012,1,9,-53.139,144.874,0.00942,0.01834,0.01834,0,0,0.03767,0.06674,0,0,0,0.14342,0.07419,0,0.00801,0,0,0,0.01334,0,0.30481,0.131879005,0.047389298,2.39E-05,0,0.034742365,0.076003766,0.014771632
K_14477,Astro10,UWAY,20120109,2012,1,9,-53.675,144.757,0.00933,0.01879,0.01879,0,0.01172,0.04514,0.10728,0,0,0,0.15061,0.10125,0,0.00575,0,0,0,0.00567,0,0.39108,0.173749607,0.047988855,5.33E-06,0.00857893,0.027476482,0.129430109,0.003850685
K_14478,Astro10,UWAY,20120110,2012,1,10,-54.309,144.558,0.01805,0.03277,0.03277,0,0.02258,0.06528,0.13882,0,0,0,0.21687,0.13981,0,0,0,0,0,0.00973,0,0.55297,0.272061241,0.03455743,0,0.081377677,0,0.156807705,0.008165947
K_14479,Astro10,UWAY,20120110,2012,1,10,-54.979,144.288,0.01687,0.0354,0.0354,0,0.0161,0.05056,0.14262,0,0,0,0.20401,0.13578,0,0,0,0,0,0.01135,0,0.50475,0.246955434,0.01723769,0,0.055963232,0,0.175406367,0.009187278
K_14480,Astro10,UWAY,20120110,2012,1,10,-55.657,144.089,0.01338,0.03426,0.03426,0,0.01744,0.05844,0.16998,0,0,0,0.20185,0.15489,0,0,0,0,0,0.01227,0,0.52732,0.235850815,0.027247256,0,0.058373754,0,0.196259667,0.009588508
K_14481,Astro10,UWAY,20120110,2012,1,10,-57.125,143.628,0.01775,0.04925,0.04925,0,0.02502,0.07166,0.23453,0,0,0,0.27245,0.19973,0,0,0,0,0,0.0188,0,0.75084,0.320561496,0.068755426,0,0.018687396,0,0.303578524,0.039257158
K_14482,Astro10,UWAY,20120110,2012,1,10,-57.599,143.765,0.01269,0.03741,0.03741,0,0.0125,0.05026,0.15636,0,0,0,0.18103,0.13399,0,0,0,0,0,0.01739,0,0.56151,0.234102454,0.05569843,0,0.010256787,0,0.221419028,0.040033301
K_14483,Astro10,UWAY,20120111,2012,1,11,-58.206,143.75,0,0.0156,0.0156,0,0,0.02634,0.08126,0,0,0,0.11171,0.08359,0,0,0,0,0,0,0,0.30354,0.151867611,0.021251682,0,0,0,0.130420707,0
K_14484,Astro10,UWAY,20120111,2012,1,11,-58.956,143.565,0.00949,0.03484,0.03484,0,0.01181,0.06777,0.21065,0,0,0,0.25473,0.1542,0,0,0,0,0,0.01283,0,0.7211,0.321118766,0.070263554,0,0.009457081,0,0.291390519,0.02887008
K_14485,Astro10,UWAY,20120111,2012,1,11,-59.686,143.38,0.0101,0.03267,0.03267,0,0.02097,0.06,0.14585,0,0,0,0.22907,0.13151,0,0,0,0,0,0.01329,0,0.52634,0.258311996,0.055029978,0,0.015017315,0,0.171453694,0.026527017
K_14486,Astro10,UWAY,20120111,2012,1,11,-61.488,143.028,0,0.02206,0.02206,0,0,0,0.15947,0,0,0,0.02409,0.10313,0,0,0,0,0,0.00849,0,0.3813,0.125319378,0,8.52E-06,0,0,0.248830256,0.007141843
K_14487,Astro10,UWAY,20120111,2012,1,11,-62.015,142.992,0,0.02633,0.02633,0,0,0.01465,0.21474,0,0,0,0.07242,0.11807,0,0,0,0,0,0.01014,0,0.51891,0.169390026,0.008668845,0,0,0,0.333758616,0.007092513
K_14488,Astro10,UWAY,20120112,2012,1,12,-62.845,142.98,0,0,0,0,0,0,0.12075,0,0,0,0.04389,0.06145,0,0,0,0,0,0,0,0.31368,0.089854486,0,9.37E-05,0,0,0.223731827,0
K_14489,Astro10,UWAY,20120112,2012,1,12,-63.922,142.969,0.00852,0.02597,0.02597,0,0,0,0.17571,0,0,0,0.05198,0.12452,0,0,0,0,0,0,0,0.44637,0.109465869,0,0.000145866,0,0,0.336758265,0
K_14490,Astro10,UWAY,20120112,2012,1,12,-64.416,143.006,0,0.01162,0.01162,0,0,0,0.1104,0,0,0,0.03855,0.10265,0,0,0,0,0,0,0,0.28331,0.078785491,0,8.41E-05,0,0,0.204440412,0
K_14491,Astro10,UWAY,20120125,2012,1,25,-65.784,141.224,0.04695,0.14915,0.16604,0.01689,0,0,0.8345,0,0,0,0.31568,0.34515,0.03239,0,0,0,0,0.01786,0,1.89855,0.303245253,0,0.014941374,0,0,1.567063462,0.01329991
K_14492,Astro10,UWAY,20120125,2012,1,25,-64.847,142.676,0.01535,0.06734,0.07444,0.0071,0,0,0.50185,0,0,0,0.11989,0.2912,0.00337,0,0,0,0,0.00999,0,0.96049,0.36103157,0,0.035450324,0.000290473,0,0.563717633,0
K_14493,Astro10,UWAY,20120125,2012,1,25,-63.072,143.408,0.01131,0.03306,0.03306,0,0,0,0.23824,0,0,0,0.07725,0.12518,0,0,0,0,0,0,0,0.47256,0.124411498,0,3.98E-05,0,0,0.348108739,0
K_14494,Astro10,UWAY,20120125,2012,1,25,-62.462,143.605,0.00115,0.00455,0.00455,0,0.0016,0.00198,0.03367,0,0,0,0.01253,0.01409,0,0,0,0,0,0.001,0,0.06738,0.010369553,0.003261936,0,0.001046219,0,0.050188537,0.002513755
K_14495,Astro10,UWAY,20120126,2012,1,26,-61.701,143.659,0.02098,0.05945,0.05945,0,0.01571,0.01047,0.30869,0,0,0,0.1093,0.12711,0,0,0,0,0,0.00517,0,0.61819,0.321116035,0,0,0.014019637,0,0.278015118,0.005039209
K_14496,Astro10,UWAY,20120126,2012,1,26,-61.036,144.022,0.01981,0.04851,0.04851,0,0.00856,0.03235,0.4024,0,0,0,0.15195,0.1886,0,0,0,0,0,0.0064,0,0.78077,0.516626734,0.004379488,0,0.008182965,0,0.244901212,0.006679602
K_14497,Astro10,UWAY,20120126,2012,1,26,-60.213,144.449,0.01164,0.02883,0.02883,0,0.00672,0.04746,0.17134,0,0,0,0.14485,0.11482,0,0,0,0,0,0.00807,0,0.45554,0.166003823,0.053786759,0,0.004886222,0,0.214490715,0.016372482
K_14498,Astro10,UWAY,20120126,2012,1,26,-58.412,144.883,0.00545,0.02078,0.02078,0,0.01782,0.03845,0.15328,0,0,0,0.1501,0.11085,0,0,0,0,0,0,0,0.43175,0.176189107,0.069097446,0,0.017021273,0,0.169442174,0
K_14499,Astro10,UWAY,20120126,2012,1,26,-57.805,144.986,0,0.02129,0.02129,0,0,0.04295,0.19643,0,0,0,0.20462,0.13905,0,0,0,0,0,0,0,0.50776,0.240296682,0.034843548,0,0,0,0.23261977,0
K_14500,Astro10,UWAY,20120127,2012,1,27,-57.348,146.054,0.01177,0.03269,0.03269,0,0,0.03922,0.17687,0,0,0,0.20603,0.14846,0,0,0,0,0,0.00579,0,0.50896,0.459307655,0.024681304,3.61E-05,0,0,0,0.024934917
K_14501,Astro10,UWAY,20120127,2012,1,27,-56.372,147.3,0.00957,0.02346,0.02346,0,0,0.00603,0.1838,0,0,0,0.10114,0.09884,0,0,0,0,0,0,0,0.4174,0.280484059,0,2.10E-05,0,0,0.136894965,0
K_14502,Astro10,UWAY,20120127,2012,1,27,-54.855,148.406,0.02144,0.04052,0.04052,0,0,0.07222,0.21197,0,0,0,0.26752,0.13467,0,0,0,0,0,0.01601,0,0.64053,0.331653929,0.031029228,0,0.000494377,0,0.26408374,0.013268725
K_14503,Astro10,UWAY,20120127,2012,1,27,-54.312,148.779,0.00851,0.01817,0.01817,0,0,0.04313,0.05793,0,0,0,0.14396,0.05287,0,0,0,0,0,0.01355,0,0.29824,0.1504238,0.066442976,0.00012281,0,0,0.064333401,0.016917013
K_14504,Astro10,UWAY,20120128,2012,1,28,-53.326,150.064,0.01755,0.02619,0.02619,0,0,0.06362,0.07869,0,0,0,0.24169,0.086,0,0.00914,0.00786,0,0,0.03744,0,0.41631,0.174327373,0.022924772,0,1.12E-06,0.003213555,0.06940945,0.146433733
K_14505,Astro10,UWAY,20120128,2012,1,28,-52.583,150.016,0.02057,0.03183,0.03183,0,0.01882,0.07484,0.08629,0,0,0,0.289,0.08646,0,0.01041,0.00705,0,0,0.046,0,0.52908,0.216426978,0.024099906,0,0.015122904,0.003677555,0.086845965,0.182906692
K_14506,Astro10,UWAY,20120128,2012,1,28,-50.584,149.383,0.02419,0.03271,0.03271,0,0.00951,0.04522,0.04223,0,0,0,0.29278,0.08931,0,0,0,0,0,0.02584,0,0.49892,0.237887523,0,0,0.034876376,0,0.154051918,0.072104182
K_14507,Astro10,UWAY,20120128,2012,1,28,-50.258,149.288,0.01972,0.03165,0.03165,0,0.02506,0.05769,0.06754,0.01459,0.00539,0.00539,0.32375,0.10755,0,0.01204,0.009,0,0,0.06943,0,0.66612,0.256894004,0.009565796,0,0.0829676,0.056422841,0.02994955,0.23032021
K_14508,Astro10,UWAY,20120129,2012,1,29,-49.475,149.091,0.00766,0.02547,0.02547,0,0,0.04141,0.03504,0,0,0,0.24178,0.07812,0,0.01278,0.0078,0,0,0.05168,0,0.43968,0.158306749,0,0,2.75E-06,0.004572566,0.076864008,0.199933926
K_14509,Astro10,UWAY,20120129,2012,1,29,-48.658,148.906,0.01924,0.05659,0.05659,0,0.0203,0.08131,0.11015,0,0,0,0.31241,0.13341,0,0.01702,0.01048,0,0,0.0665,0,0.82141,0.270631543,0.019748266,0,0.018286785,0.007080514,0.208384934,0.297277958
K_14510,Astro10,UWAY,20120129,2012,1,29,-47.954,148.771,0.03256,0.04674,0.04674,0,0.0368,0.08,0.07567,0.01803,0,0,0.38153,0.15795,0,0.01757,0.0157,0,0,0.09322,0,0.90707,0.56696538,0.015695423,0,0.068330269,0.006194192,0.097977819,0.151906917
K_14511,Astro10,UWAY,20120129,2012,1,29,-46.308,148.271,0.03955,0.04474,0.04474,0,0.03235,0.08031,0.0423,0.0434,0,0,0.45558,0.13324,0,0.0177,0.01421,0,0,0.1331,0,0.87975,0.657673633,0.041144424,0.000629943,0.024230034,0.012062386,0.034838408,0.109171172
K_14512,Astro10,UWAY,20120129,2012,1,29,-45.575,148.059,0.06164,0.09692,0.09692,0,0.08522,0.11541,0.08671,0.04212,0,0,0.69848,0.18542,0,0.03747,0.01261,0,0,0.19842,0,1.68206,1.197054165,0.059843918,0.006405823,0.074931899,0.041709647,0.113254959,0.188859587
K_14513,Astro10,UWAY,20120130,2012,1,30,-44.807,147.849,0.03568,0.06028,0.06028,0,0,0.07715,0.26247,0,0,0,0.22216,0.10094,0,0.05983,0,0,0,0.11338,0,1.2934,0.455899256,0.097780387,0.008913188,0.000295584,0.106399592,0.502584216,0.121527777
K_14514,Astro10,UWAY,20120302,2012,3,2,-64.884,140.272,0.02397,0.05037,0.05037,0,0,0.02,0.28323,0,0,0,0.14405,0.18798,0,0,0,0,0,0,0,0.4658,0.435441813,0,0,0,0,0.030358187,0
K_14515,Astro10,UWAY,20120302,2012,3,2,-64.183,140.598,0.05407,0.14687,0.14687,0,0,0,0.68199,0,0,0,0.23488,0.38734,0,0,0,0,0,0,0,0.94801,0.533131009,0,0,0,0,0.414878991,0
K_14516,Astro10,UWAY,20120302,2012,3,2,-63.745,140.786,0.10081,0.21614,0.21904,0.0029,0.03236,0.02634,0.74315,0,0,0,0.33702,0.43346,0.0112,0,0,0,0,0,0,1.21422,0.392879063,0.009763922,0,0.048024644,0,0.76355237,0
K_14517,Astro10,UWAY,20120302,2012,3,2,-62.179,141.459,0.0185,0.04838,0.04838,0,0.03476,0.02842,0.24345,0,0,0,0.0929,0.09701,0,0,0,0,0,0,0,0.44033,0.090853751,0.044861687,0,0.0276999,0,0.276914662,0
K_14518,Astro10,UWAY,20120302,2012,3,2,-61.815,141.592,0.01433,0.03579,0.03579,0,0.02402,0.02449,0.18333,0,0,0,0.08805,0.09385,0,0,0,0,0,0,0,0.34491,0.08621371,0.037737567,0,0.019161145,0,0.201797579,0
K_14519,Astro10,UWAY,20120303,2012,3,3,-61.383,141.769,0.01548,0.03381,0.03381,0,0.01603,0.0233,0.17171,0,0,0,0.07995,0.08096,0,0,0,0,0,0,0,0.33006,0.081345381,0.037747003,0,0.013276824,0,0.197690792,0
K_14520,Astro10,UWAY,20120303,2012,3,3,-61.018,141.925,0.01556,0.03687,0.03687,0,0.02446,0.02561,0.18997,0,0,0,0.08844,0.08692,0,0,0,0,0,0.01187,0,0.35063,0.083307257,0.021982456,0,0.01477398,0,0.210789886,0.019776422
K_14521,Astro10,UWAY,20120303,2012,3,3,-59.063,142.733,0.01257,0.02943,0.02943,0,0,0.03632,0.13151,0,0,0,0.1165,0.06866,0,0,0,0,0,0,0,0.3097,0.121914002,0.027669795,0,0,0,0.160116203,0
K_14522,Astro10,UWAY,20120303,2012,3,3,-57.396,143.318,0.01107,0.02505,0.02505,0,0.00599,0.02572,0.08832,0,0,0,0.12401,0.0501,0,0,0,0,0,0.00765,0,0.2551,0.123886188,0.015074181,0,0.003793036,0,0.098901172,0.013445423
K_14523,Astro10,UWAY,20120303,2012,3,3,-57.023,143.439,0.01111,0.02313,0.02313,0,0,0.02489,0.0903,0,0,0,0.10918,0.05156,0,0,0,0,0,0.00777,0,0.24143,0.206066339,0.030103382,0,0,0,0.000203463,0.005056816
K_14524,Astro10,UWAY,20120304,2012,3,4,-56.619,143.579,0.00959,0.02471,0.02471,0,0.00774,0.0247,0.08639,0,0,0,0.12808,0.05811,0,0,0,0,0,0.00915,0,0.26328,0.129943481,0.012592351,0,0.004983952,0,0.099384883,0.016375333
K_14525,Astro10,UWAY,20120304,2012,3,4,-56.208,143.738,0.01072,0.02344,0.02344,0,0.0095,0.02494,0.08496,0,0,0,0.09982,0.05369,0,0,0,0,0,0.00751,0,0.23525,0.102962334,0.00760862,0,0.027891345,0,0.091597226,0.005190475
K_14526,Astro10,UWAY,20120304,2012,3,4,-54.651,144.241,0.01734,0.02819,0.02819,0,0.01631,0.03204,0.08058,0,0,0,0.16361,0.08554,0,0,0,0,0,0.00646,0,0.3079,0.166818303,0.002457307,0,0.047388461,0,0.086835254,0.004400674
K_14527,Astro10,UWAY,20120304,2012,3,4,-52.531,144.934,0.01195,0.01729,0.01729,0,0.00647,0.01813,0.04799,0,0,0,0.11339,0.05232,0,0,0,0,0,0,0,0.18122,0.11032264,0,0,0.018575244,0,0.052322116,0
